     322.0E-6	      4.520
     323.0E-6	      4.520
     324.0E-6	      4.560
     325.0E-6	      4.520
     326.0E-6	      4.520
     327.0E-6	      4.520
     328.0E-6	      4.520
     329.0E-6	      4.520
     330.0E-6	      4.520
     331.0E-6	      4.520
     332.0E-6	      4.520
     333.0E-6	      4.520
     334.0E-6	      4.520
     335.0E-6	      4.560
     336.0E-6	      4.560
     337.0E-6	      4.520
     338.0E-6	      4.560
     339.0E-6	      4.520
     340.0E-6	      4.520
     341.0E-6	      4.520
     342.0E-6	      4.520
     343.0E-6	      4.520
     344.0E-6	      4.560
     345.0E-6	      4.520
     346.0E-6	      4.520
     347.0E-6	      4.480
     348.0E-6	      4.520
     349.0E-6	      4.520
     350.0E-6	      4.520
     351.0E-6	      4.520
     352.0E-6	      4.520
     353.0E-6	      4.520
     354.0E-6	      4.520
     355.0E-6	      4.520
     356.0E-6	      4.560
     357.0E-6	      4.520
     358.0E-6	      4.520
     359.0E-6	      4.560
     360.0E-6	      4.520
     361.0E-6	      4.480
     362.0E-6	      4.520
     363.0E-6	      4.520
     364.0E-6	      4.560
     365.0E-6	      4.520
     366.0E-6	      4.520
     367.0E-6	      4.520
     368.0E-6	      4.520
     369.0E-6	      4.520
     370.0E-6	      4.520
     371.0E-6	      4.520
     372.0E-6	      4.520
     373.0E-6	      4.520
     374.0E-6	      4.520
     375.0E-6	      4.520
     376.0E-6	      4.520
     377.0E-6	      4.520
     378.0E-6	      4.520
     379.0E-6	      4.520
     380.0E-6	      4.520
     381.0E-6	      4.520
     382.0E-6	      4.520
     383.0E-6	      4.520
     384.0E-6	      4.520
     385.0E-6	      4.520
     386.0E-6	      4.520
     387.0E-6	      4.520
     388.0E-6	      4.520
     389.0E-6	      4.520
     390.0E-6	      4.520
     391.0E-6	      4.520
     392.0E-6	      4.520
     393.0E-6	      4.520
     394.0E-6	      4.520
     395.0E-6	      4.520
     396.0E-6	      4.520
     397.0E-6	      4.520
     398.0E-6	      4.520
     399.0E-6	      4.480
     400.0E-6	      4.560
     401.0E-6	      4.520
     402.0E-6	      4.520
     403.0E-6	      4.520
     404.0E-6	      4.520
     405.0E-6	      4.520
     406.0E-6	      4.520
     407.0E-6	      4.520
     408.0E-6	      4.520
     409.0E-6	      4.520
     410.0E-6	      4.520
     411.0E-6	      4.520
     412.0E-6	      4.520
     413.0E-6	      4.560
     414.0E-6	      4.560
     415.0E-6	      4.520
     416.0E-6	      4.520
     417.0E-6	      4.520
     418.0E-6	      4.520
     419.0E-6	      4.520
     420.0E-6	      4.520
     421.0E-6	      4.520
     422.0E-6	      4.520
     423.0E-6	      4.520
     424.0E-6	      4.560
     425.0E-6	      80.00E-3
     426.0E-6	      80.00E-3
     427.0E-6	      40.00E-3
     428.0E-6	      40.00E-3
     429.0E-6	      40.00E-3
     430.0E-6	     0.0000
     431.0E-6	      40.00E-3
     432.0E-6	     0.0000
     433.0E-6	     0.0000
     434.0E-6	     0.0000
     435.0E-6	     0.0000
     436.0E-6	     0.0000
     437.0E-6	      40.00E-3
     438.0E-6	     0.0000
     439.0E-6	     0.0000
     440.0E-6	     0.0000
     441.0E-6	     0.0000
     442.0E-6	     0.0000
     443.0E-6	     0.0000
     444.0E-6	     0.0000
     445.0E-6	     0.0000
     446.0E-6	     0.0000
     447.0E-6	     0.0000
     448.0E-6	     0.0000
     449.0E-6	     0.0000
     450.0E-6	      40.00E-3
     451.0E-6	     0.0000
     452.0E-6	     0.0000
     453.0E-6	     0.0000
     454.0E-6	     0.0000
     455.0E-6	     0.0000
     456.0E-6	     0.0000
     457.0E-6	     0.0000
     458.0E-6	      40.00E-3
     459.0E-6	     0.0000
     460.0E-6	      40.00E-3
     461.0E-6	     0.0000
     462.0E-6	     0.0000
     463.0E-6	     0.0000
     464.0E-6	     0.0000
     465.0E-6	     0.0000
     466.0E-6	     0.0000
     467.0E-6	     0.0000
     468.0E-6	     0.0000
     469.0E-6	     0.0000
     470.0E-6	     0.0000
     471.0E-6	     -40.00E-3
     472.0E-6	     0.0000
     473.0E-6	     0.0000
     474.0E-6	     0.0000
     475.0E-6	      40.00E-3
     476.0E-6	     0.0000
     477.0E-6	     0.0000
     478.0E-6	      40.00E-3
     479.0E-6	     0.0000
     480.0E-6	     0.0000
     481.0E-6	     0.0000
     482.0E-6	     0.0000
     483.0E-6	     0.0000
     484.0E-6	     0.0000
     485.0E-6	     0.0000
     486.0E-6	     0.0000
     487.0E-6	     0.0000
     488.0E-6	     0.0000
     489.0E-6	     0.0000
     490.0E-6	     0.0000
     491.0E-6	     -40.00E-3
     492.0E-6	     0.0000
     493.0E-6	     0.0000
     494.0E-6	     0.0000
     495.0E-6	     0.0000
     496.0E-6	     0.0000
     497.0E-6	     0.0000
     498.0E-6	     0.0000
     499.0E-6	     0.0000
     500.0E-6	     0.0000
     501.0E-6	     0.0000
     502.0E-6	     0.0000
     503.0E-6	      40.00E-3
     504.0E-6	     0.0000
     505.0E-6	      40.00E-3
     506.0E-6	     0.0000
     507.0E-6	     0.0000
     508.0E-6	      40.00E-3
     509.0E-6	     0.0000
     510.0E-6	     0.0000
     511.0E-6	     0.0000
     512.0E-6	     0.0000
     513.0E-6	     0.0000
     514.0E-6	     0.0000
     515.0E-6	     0.0000
     516.0E-6	      40.00E-3
     517.0E-6	     0.0000
     518.0E-6	     0.0000
     519.0E-6	     0.0000
     520.0E-6	      40.00E-3
     521.0E-6	     0.0000
     522.0E-6	     0.0000
     523.0E-6	      40.00E-3
     524.0E-6	     0.0000
     525.0E-6	      40.00E-3
     526.0E-6	      40.00E-3
     527.0E-6	     0.0000
     528.0E-6	     0.0000
     529.0E-6	      40.00E-3
     530.0E-6	      40.00E-3
     531.0E-6	     0.0000
     532.0E-6	      40.00E-3
     533.0E-6	      40.00E-3
     534.0E-6	      40.00E-3
     535.0E-6	     0.0000
     536.0E-6	      40.00E-3
     537.0E-6	     0.0000
     538.0E-6	     0.0000
     539.0E-6	     0.0000
     540.0E-6	     0.0000
     541.0E-6	      40.00E-3
     542.0E-6	      40.00E-3
     543.0E-6	      40.00E-3
     544.0E-6	      40.00E-3
     545.0E-6	     0.0000
     546.0E-6	     0.0000
     547.0E-6	     0.0000
     548.0E-6	     0.0000
     549.0E-6	     0.0000
     550.0E-6	     -40.00E-3
     551.0E-6	     0.0000
     552.0E-6	      40.00E-3
     553.0E-6	      40.00E-3
     554.0E-6	     0.0000
     555.0E-6	      40.00E-3
     556.0E-6	     0.0000
     557.0E-6	      40.00E-3
     558.0E-6	      40.00E-3
     559.0E-6	     0.0000
     560.0E-6	      40.00E-3
     561.0E-6	     0.0000
     562.0E-6	     0.0000
     563.0E-6	      40.00E-3
     564.0E-6	     0.0000
     565.0E-6	      40.00E-3
     566.0E-6	     0.0000
     567.0E-6	      40.00E-3
     568.0E-6	     0.0000
     569.0E-6	      40.00E-3
     570.0E-6	     0.0000
     571.0E-6	      40.00E-3
     572.0E-6	     0.0000
     573.0E-6	     0.0000
     574.0E-6	      40.00E-3
     575.0E-6	      40.00E-3
     576.0E-6	     0.0000
     577.0E-6	     0.0000
     578.0E-6	     0.0000
     579.0E-6	     0.0000
     580.0E-6	     0.0000
     581.0E-6	      40.00E-3
     582.0E-6	     0.0000
     583.0E-6	     0.0000
     584.0E-6	     0.0000
     585.0E-6	      40.00E-3
     586.0E-6	      40.00E-3
     587.0E-6	     0.0000
     588.0E-6	      40.00E-3
     589.0E-6	     0.0000
     590.0E-6	      40.00E-3
     591.0E-6	     0.0000
     592.0E-6	     0.0000
     593.0E-6	     0.0000
     594.0E-6	     0.0000
     595.0E-6	     0.0000
     596.0E-6	     0.0000
     597.0E-6	     0.0000
     598.0E-6	     0.0000
     599.0E-6	     0.0000
     600.0E-6	     0.0000
     601.0E-6	      40.00E-3
     602.0E-6	     0.0000
     603.0E-6	     0.0000
     604.0E-6	     0.0000
     605.0E-6	     0.0000
     606.0E-6	     0.0000
     607.0E-6	     0.0000
     608.0E-6	      40.00E-3
     609.0E-6	     0.0000
     610.0E-6	     0.0000
     611.0E-6	     0.0000
     612.0E-6	     0.0000
     613.0E-6	     0.0000
     614.0E-6	     0.0000
     615.0E-6	     0.0000
     616.0E-6	      40.00E-3
     617.0E-6	     0.0000
     618.0E-6	     0.0000
     619.0E-6	     0.0000
     620.0E-6	      40.00E-3
     621.0E-6	      40.00E-3
     622.0E-6	     0.0000
     623.0E-6	      40.00E-3
     624.0E-6	     0.0000
     625.0E-6	     0.0000
     626.0E-6	     0.0000
     627.0E-6	     0.0000
     628.0E-6	     0.0000
     629.0E-6	     0.0000
     630.0E-6	      40.00E-3
     631.0E-6	     0.0000
     632.0E-6	     0.0000
     633.0E-6	      40.00E-3
     634.0E-6	      40.00E-3
     635.0E-6	      40.00E-3
     636.0E-6	     0.0000
     637.0E-6	     0.0000
     638.0E-6	      40.00E-3
     639.0E-6	     0.0000
     640.0E-6	     0.0000
     641.0E-6	     0.0000
     642.0E-6	     0.0000
     643.0E-6	     0.0000
     644.0E-6	     0.0000
     645.0E-6	     0.0000
     646.0E-6	      40.00E-3
     647.0E-6	      40.00E-3
     648.0E-6	      40.00E-3
     649.0E-6	      40.00E-3
     650.0E-6	     0.0000
     651.0E-6	     0.0000
     652.0E-6	     0.0000
     653.0E-6	     0.0000
     654.0E-6	      40.00E-3
     655.0E-6	     0.0000
     656.0E-6	     0.0000
     657.0E-6	     0.0000
     658.0E-6	     0.0000
     659.0E-6	     0.0000
     660.0E-6	     0.0000
     661.0E-6	      40.00E-3
     662.0E-6	      40.00E-3
     663.0E-6	     0.0000
     664.0E-6	      40.00E-3
     665.0E-6	     0.0000
     666.0E-6	     0.0000
     667.0E-6	      40.00E-3
     668.0E-6	     0.0000
     669.0E-6	      40.00E-3
     670.0E-6	      4.080
     671.0E-6	      4.240
     672.0E-6	      4.400
     673.0E-6	      4.480
     674.0E-6	      4.480
     675.0E-6	      4.520
     676.0E-6	      4.520
     677.0E-6	      4.520
     678.0E-6	      4.520
     679.0E-6	      4.520
     680.0E-6	      4.520
     681.0E-6	      4.520
     682.0E-6	      4.520
     683.0E-6	      4.520
     684.0E-6	      4.520
     685.0E-6	      4.520
     686.0E-6	      4.520
     687.0E-6	      4.520
     688.0E-6	      4.520
     689.0E-6	      4.520
     690.0E-6	      4.520
     691.0E-6	      4.520
     692.0E-6	      4.520
     693.0E-6	      4.520
     694.0E-6	      4.560
     695.0E-6	      4.520
     696.0E-6	      4.520
     697.0E-6	      4.520
     698.0E-6	      4.560
     699.0E-6	      4.520
     700.0E-6	      4.520
     701.0E-6	      4.520
     702.0E-6	      4.520
     703.0E-6	      4.520
     704.0E-6	      4.520
     705.0E-6	      4.520
     706.0E-6	      4.520
     707.0E-6	      4.520
     708.0E-6	      4.560
     709.0E-6	      4.560
     710.0E-6	      4.520
     711.0E-6	      4.560
     712.0E-6	      4.520
     713.0E-6	      4.520
     714.0E-6	      4.520
     715.0E-6	      4.520
     716.0E-6	      4.520
     717.0E-6	      4.520
     718.0E-6	      4.520
     719.0E-6	      4.520
     720.0E-6	      4.520
     721.0E-6	      4.520
     722.0E-6	      4.520
     723.0E-6	      4.520
     724.0E-6	      4.520
     725.0E-6	      4.520
     726.0E-6	      4.520
     727.0E-6	      4.520
     728.0E-6	      4.520
     729.0E-6	      4.520
     730.0E-6	      4.520
     731.0E-6	      4.560
     732.0E-6	      4.520
     733.0E-6	      4.520
     734.0E-6	      4.520
     735.0E-6	      4.520
     736.0E-6	      4.520
     737.0E-6	      4.520
     738.0E-6	      4.520
     739.0E-6	      4.520
     740.0E-6	      4.520
     741.0E-6	      4.560
     742.0E-6	      4.520
     743.0E-6	      4.520
     744.0E-6	      4.520
     745.0E-6	      4.520
     746.0E-6	      4.520
     747.0E-6	      4.520
     748.0E-6	      4.520
     749.0E-6	      4.520
     750.0E-6	      4.520
     751.0E-6	      4.520
     752.0E-6	      4.520
     753.0E-6	      4.520
     754.0E-6	      4.520
     755.0E-6	      4.520
     756.0E-6	      4.520
     757.0E-6	      4.520
     758.0E-6	      4.520
     759.0E-6	      4.520
     760.0E-6	      4.520
     761.0E-6	      4.560
     762.0E-6	      4.520
     763.0E-6	      4.520
     764.0E-6	      4.560
     765.0E-6	      4.480
     766.0E-6	      4.480
     767.0E-6	      4.520
     768.0E-6	      4.520
     769.0E-6	      4.520
     770.0E-6	      4.520
     771.0E-6	      4.520
     772.0E-6	      4.520
     773.0E-6	      4.520
     774.0E-6	      4.520
     775.0E-6	      4.520
     776.0E-6	      4.520
     777.0E-6	      4.480
     778.0E-6	      4.520
     779.0E-6	      4.520
     780.0E-6	      4.520
     781.0E-6	      4.520
     782.0E-6	      4.520
     783.0E-6	      4.520
     784.0E-6	      4.520
     785.0E-6	      4.520
     786.0E-6	      4.520
     787.0E-6	      4.520
     788.0E-6	      4.520
     789.0E-6	      4.560
     790.0E-6	      4.520
     791.0E-6	      4.520
     792.0E-6	      4.520
     793.0E-6	      4.520
     794.0E-6	      4.520
     795.0E-6	      4.520
     796.0E-6	      4.560
     797.0E-6	      4.520
     798.0E-6	      4.520
     799.0E-6	      4.520
     800.0E-6	      4.520
     801.0E-6	      4.520
     802.0E-6	      4.520
     803.0E-6	      4.520
     804.0E-6	      4.560
     805.0E-6	      4.520
     806.0E-6	      4.520
     807.0E-6	      4.520
     808.0E-6	      4.520
     809.0E-6	      4.520
     810.0E-6	      4.520
     811.0E-6	      4.520
     812.0E-6	      4.520
     813.0E-6	      4.520
     814.0E-6	      4.520
     815.0E-6	      4.520
     816.0E-6	      4.520
     817.0E-6	      4.520
     818.0E-6	      4.520
     819.0E-6	      4.520
     820.0E-6	      4.520
     821.0E-6	      4.480
     822.0E-6	      4.520
     823.0E-6	      4.520
     824.0E-6	      4.520
     825.0E-6	      4.520
     826.0E-6	      4.520
     827.0E-6	      4.520
     828.0E-6	      4.520
     829.0E-6	      4.520
     830.0E-6	      4.520
     831.0E-6	      4.520
     832.0E-6	      4.520
     833.0E-6	      4.520
     834.0E-6	      4.520
     835.0E-6	      4.520
     836.0E-6	      4.520
     837.0E-6	      4.520
     838.0E-6	      4.560
     839.0E-6	      4.520
     840.0E-6	      4.520
     841.0E-6	      4.520
     842.0E-6	      4.520
     843.0E-6	      4.560
     844.0E-6	      4.520
     845.0E-6	      4.520
     846.0E-6	      4.520
     847.0E-6	      4.520
     848.0E-6	      4.520
     849.0E-6	      4.520
     850.0E-6	      4.520
     851.0E-6	      4.520
     852.0E-6	      4.520
     853.0E-6	      4.520
     854.0E-6	      4.520
     855.0E-6	      4.520
     856.0E-6	      4.520
     857.0E-6	      4.520
     858.0E-6	      4.520
     859.0E-6	      4.560
     860.0E-6	      4.520
     861.0E-6	      4.520
     862.0E-6	      4.520
     863.0E-6	      4.520
     864.0E-6	      4.520
     865.0E-6	      4.520
     866.0E-6	      4.520
     867.0E-6	      4.520
     868.0E-6	      4.520
     869.0E-6	      4.520
     870.0E-6	      4.520
     871.0E-6	      4.520
     872.0E-6	      4.520
     873.0E-6	      4.520
     874.0E-6	      4.520
     875.0E-6	      4.520
     876.0E-6	      4.520
     877.0E-6	      4.520
     878.0E-6	      4.560
     879.0E-6	      4.520
     880.0E-6	      4.520
     881.0E-6	      4.520
     882.0E-6	      4.520
     883.0E-6	      4.520
     884.0E-6	      4.520
     885.0E-6	      4.520
     886.0E-6	      4.520
     887.0E-6	      4.520
     888.0E-6	      4.560
     889.0E-6	      4.520
     890.0E-6	      4.480
     891.0E-6	      4.520
     892.0E-6	      4.520
     893.0E-6	      4.520
     894.0E-6	      4.520
     895.0E-6	      4.520
     896.0E-6	      4.520
     897.0E-6	      4.520
     898.0E-6	      4.520
     899.0E-6	      4.520
     900.0E-6	      4.520
     901.0E-6	      4.520
     902.0E-6	      4.520
     903.0E-6	      4.520
     904.0E-6	      4.520
     905.0E-6	      4.520
     906.0E-6	      4.520
     907.0E-6	      4.520
     908.0E-6	      4.520
     909.0E-6	      4.520
     910.0E-6	      4.520
     911.0E-6	      4.520
     912.0E-6	      4.520
     913.0E-6	      4.520
     914.0E-6	      4.520
     915.0E-6	      4.520
     916.0E-6	      4.520
     917.0E-6	      4.520
     918.0E-6	      4.520
     919.0E-6	      4.520
     920.0E-6	      4.520
     921.0E-6	      4.520
     922.0E-6	      4.520
     923.0E-6	      4.520
     924.0E-6	      4.480
     925.0E-6	      4.520
     926.0E-6	      4.520
     927.0E-6	      4.520
     928.0E-6	      4.520
     929.0E-6	      4.520
     930.0E-6	      4.520
     931.0E-6	      4.520
     932.0E-6	      4.520
     933.0E-6	      4.520
     934.0E-6	      4.560
     935.0E-6	      4.520
     936.0E-6	      4.520
     937.0E-6	      4.520
     938.0E-6	      4.520
     939.0E-6	      4.520
     940.0E-6	      4.520
     941.0E-6	      4.520
     942.0E-6	      4.520
     943.0E-6	      4.520
     944.0E-6	      4.520
     945.0E-6	      4.480
     946.0E-6	      4.520
     947.0E-6	      4.520
     948.0E-6	      4.520
     949.0E-6	      4.520
     950.0E-6	      4.520
     951.0E-6	      4.520
     952.0E-6	      4.520
     953.0E-6	      4.520
     954.0E-6	      4.520
     955.0E-6	      4.560
     956.0E-6	      4.520
     957.0E-6	      4.520
     958.0E-6	      4.520
     959.0E-6	      4.520
     960.0E-6	      4.520
     961.0E-6	      4.480
     962.0E-6	      4.520
     963.0E-6	      4.520
     964.0E-6	      4.520
     965.0E-6	      4.520
     966.0E-6	      4.520
     967.0E-6	      4.520
     968.0E-6	      4.560
     969.0E-6	      4.520
     970.0E-6	      4.520
     971.0E-6	      4.520
     972.0E-6	      4.520
     973.0E-6	      4.520
     974.0E-6	      4.520
     975.0E-6	      4.520
     976.0E-6	      4.520
     977.0E-6	      4.520
     978.0E-6	      4.520
     979.0E-6	      4.520
     980.0E-6	      4.520
     981.0E-6	      4.520
     982.0E-6	      4.520
     983.0E-6	      4.520
     984.0E-6	      4.520
     985.0E-6	      4.520
     986.0E-6	      4.520
     987.0E-6	      4.520
     988.0E-6	      4.480
     989.0E-6	      4.520
     990.0E-6	      4.520
     991.0E-6	      4.520
     992.0E-6	      4.520
     993.0E-6	      4.520
     994.0E-6	      4.520
     995.0E-6	      4.480
     996.0E-6	      4.520
     997.0E-6	      4.520
     998.0E-6	      4.520
     999.0E-6	      4.520
     1.000E-3	      4.520
     1.001E-3	      4.520
     1.002E-3	      4.520
     1.003E-3	      4.520
     1.004E-3	      4.520
     1.005E-3	      4.520
     1.006E-3	      4.520
     1.007E-3	      4.520
     1.008E-3	      4.520
     1.009E-3	      4.520
     1.010E-3	      4.520
     1.011E-3	      4.520
     1.012E-3	      4.520
     1.013E-3	      4.520
     1.014E-3	      4.520
     1.015E-3	      4.520
     1.016E-3	      4.520
     1.017E-3	      4.520
     1.018E-3	      4.560
     1.019E-3	      4.520
     1.020E-3	      4.520
     1.021E-3	      4.520
     1.022E-3	      4.520
     1.023E-3	      4.520
     1.024E-3	      4.520
     1.025E-3	      4.520
     1.026E-3	      4.560
     1.027E-3	      4.520
     1.028E-3	      4.520
     1.029E-3	      4.520
     1.030E-3	      4.520
     1.031E-3	      4.520
     1.032E-3	      4.520
     1.033E-3	      4.520
     1.034E-3	      4.520
     1.035E-3	      4.520
     1.036E-3	      4.520
     1.037E-3	      4.520
     1.038E-3	      4.520
     1.039E-3	      4.520
     1.040E-3	      4.520
     1.041E-3	      4.520
     1.042E-3	      4.520
     1.043E-3	      4.520
     1.044E-3	      4.520
     1.045E-3	      4.560
